12	40790112
12	40790158
12	40790248
12	40790266
12	40790363
12	40790482
12	40790595
12	40790652
12	40790686
12	40790687
12	40790698
12	40790740
12	40790758
12	40790856
12	40790924
12	40790925
12	40790930
12	40790940
12	40790965
12	40791012
12	40791248
12	40791352
12	40791407
12	40791410
12	40791421
12	40791466
12	40791539
12	40791571
12	40791591
12	40791689
12	40791701
12	40791702
12	40791712
12	40791749
12	40791768
12	40791852
12	40791859
12	40791912
12	40791914
12	40791930
12	40791993
12	40792048
12	40792137
12	40792187
12	40792197
12	40792224
12	40792253
12	40792287
12	40792296
12	40792300
12	40792301
12	40792397
12	40792426
12	40792440
12	40792445
12	40792469
12	40792536
12	40792594
12	40792703
12	40792704
12	40792732
12	40792784
12	40792823
12	40792839
12	40792856
12	40792932
12	40792977
12	40792996
12	40793165
12	40793216
12	40793263
12	40793420
12	40793429
12	40793460
12	40793468
12	40793485
12	40793489
12	40793492
12	40793515
12	40793520
12	40793617
12	40793618
12	40793663
12	40793744
12	40793797
12	40793807
12	40793819
12	40793829
12	40793899
12	40793993
12	40794015
12	40794122
12	40794198
12	40794224
12	40794240
12	40794241
12	40794271
12	40794293
12	40794403
12	40794439
12	40794452
12	40794483
12	40794484
12	40794523
12	40794533
12	40794537
12	40794618
12	40794633
12	40794680
12	40794682
12	40794723
12	40794726
12	40794731
12	40794775
12	40794833
12	40794845
12	40794851
12	40794979
12	40795373
12	40795374
12	40795471
12	40795490
12	40795493
12	40795494
12	40795496
12	40795576
12	40795586
12	40795639
12	40795674
12	40795675
12	40795748
12	40795787
12	40795966
12	40795994
12	40796091
12	40796113
12	40796144
12	40796157
12	40796159
12	40796160
12	40796163
12	40796201
12	40796248
12	40796257
12	40796275
12	40796286
12	40796302
12	40796332
12	40796334
12	40796351
12	40796365
12	40796447
12	40796605
12	40796635
12	40796647
12	40796690
12	40796756
12	40796773
12	40796830
12	40796848
12	40796913
12	40796917
12	40796918
12	40796920
12	40796951
12	40796952
12	40796990
12	40796993
12	40797003
12	40797029
12	40797038
12	40797158
12	40797191
12	40797198
12	40797205
12	40797294
12	40797299
12	40797375
12	40797386
12	40797421
12	40797435
12	40797455
12	40797511
12	40797515
12	40797529
12	40797542
12	40797548
12	40797573
12	40797582
12	40797583
12	40797590
12	40797782
12	40797843
12	40797846
12	40797862
12	40797867
12	40797923
12	40798280
12	40798342
12	40798344
12	40798352
12	40798362
12	40798413
12	40798558
12	40798559
12	40798608
12	40798656
12	40798683
12	40798987
12	40798988
12	40799000
12	40799004
12	40799038
12	40799164
12	40799184
12	40799202
12	40799247
12	40799249
12	40799322
12	40799345
12	40799349
12	40799360
12	40799364
12	40799412
12	40799415
12	40799438
12	40799453
12	40799474
12	40799490
12	40799503
12	40799829
12	40799920
12	40799930
12	40799934
12	40799939
12	40799969
12	40799975
12	40800072
12	40800092
12	40800093
12	40800198
12	40800209
12	40800237
12	40800267
12	40800346
12	40800494
12	40800496
12	40800500
12	40800511
12	40800951
12	40801016
12	40801050
12	40801072
12	40801097
12	40801122
12	40801167
12	40801222
12	40801273
12	40801296
12	40801396
12	40801409
12	40801458
12	40801496
12	40801516
12	40801530
12	40801543
12	40801544
12	40801565
12	40801576
12	40801629
12	40801660
12	40801721
12	40801758
12	40801797
12	40801835
12	40801909
12	40801970
12	40801989
12	40802109
12	40802128
12	40802129
12	40802135
12	40802150
12	40802161
12	40802170
12	40802198
12	40802253
12	40802266
12	40802293
12	40802382
12	40802407
12	40802411
12	40802431
12	40802471
12	40802520
12	40802553
12	40802646
12	40802675
12	40802686
12	40802688
12	40802704
12	40802713
12	40802717
12	40802733
12	40802759
12	40802786
12	40802793
12	40802830
12	40802840
12	40802868
12	40802885
12	40802945
12	40802953
12	40803029
12	40803038
12	40803059
12	40803095
12	40803098
12	40803112
12	40803117
12	40803129
12	40803194
12	40803222
12	40803223
12	40803246
12	40803285
12	40803429
12	40803486
12	40803556
12	40803560
12	40803562
12	40803586
12	40803704
12	40803722
12	40803771
12	40803788
12	40803820
12	40803931
12	40803951
12	40803962
12	40803965
12	40803995
12	40804004
12	40804093
12	40804100
12	40804107
12	40804122
12	40804147
12	40804197
12	40804305
12	40804330
12	40804348
12	40804386
12	40804495
12	40804514
12	40804527
12	40804533
12	40804544
12	40804549
12	40804569
12	40804570
12	40804583
12	40804635
12	40804713
12	40804723
12	40804750
12	40804752
12	40804773
12	40805067
12	40805093
12	40805134
12	40805147
12	40805154
12	40805168
12	40805209
12	40805275
12	40805276
12	40805425
12	40805452
12	40805463
12	40805478
12	40805524
12	40805525
12	40805667
12	40805677
12	40805700
12	40805787
12	40805906
12	40805923
12	40805942
12	40805948
12	40806095
12	40806096
12	40806115
12	40806227
12	40806360
12	40806480
12	40806498
12	40806501
12	40806510
12	40806547
12	40806579
12	40806594
12	40806644
12	40806710
12	40806759
12	40806811
12	40806828
12	40806832
12	40806867
12	40806877
12	40806911
12	40806913
12	40806957
12	40807097
12	40807129
12	40807169
12	40807180
12	40807181
12	40807247
12	40807255
12	40807370
12	40807434
12	40807707
12	40807714
12	40807719
12	40807723
12	40807724
12	40807727
12	40807749
12	40807772
12	40807775
12	40807833
12	40807872
12	40807875
12	40807876
12	40807920
12	40807925
12	40807930
12	40807968
12	40807993
12	40808081
12	40808279
12	40808284
12	40808378
12	40808413
12	40808447
12	40808535
12	40808663
12	40808672
12	40808698
12	40808709
12	40808726
12	40808734
12	40808771
12	40808792
12	40808793
12	40808799
12	40808805
12	40808821
12	40808832
12	40808838
12	40808895
12	40808903
12	40808964
12	40809053
12	40809171
12	40809190
12	40809206
12	40809207
12	40809227
12	40809256
12	40809272
12	40809273
12	40809297
12	40809327
12	40809338
12	40809387
12	40809418
12	40809435
12	40809502
12	40809504
12	40809506
12	40809524
12	40809535
12	40809540
12	40809550
12	40809694
12	40809703
12	40809706
12	40809750
12	40809769
12	40809830
12	40809886
12	40809889
12	40809953
12	40809983
12	40809987
12	40810022
12	40810101
12	40810107
12	40810111
12	40810132
12	40810140
12	40810148
12	40810161
12	40810175
12	40810199
12	40810213
12	40810238
12	40810250
12	40810253
12	40810276
12	40810332
12	40810362
12	40810408
12	40810453
12	40810468
12	40810494
12	40810561
12	40810593
12	40810595
12	40810609
12	40810610
12	40810652
12	40810659
12	40810667
12	40810707
12	40810763
12	40810793
12	40810822
12	40810824
12	40810835
12	40810846
12	40810947
12	40810962
12	40810973
12	40811040
12	40811054
12	40811058
12	40811066
12	40811098
12	40811111
12	40811123
12	40811163
12	40811190
12	40811191
12	40811193
12	40811194
12	40811291
12	40811452
12	40811489
12	40811520
12	40811539
12	40811574
12	40811646
12	40811665
12	40811726
12	40811810
12	40811847
12	40811848
12	40811863
12	40811925
12	40811929
12	40811944
12	40811973
12	40812016
12	40812027
12	40812118
12	40812121
12	40812123
12	40812144
12	40812148
12	40812262
12	40812294
12	40812310
12	40812330
12	40812388
12	40812392
12	40812419
12	40812470
12	40812494
12	40812559
12	40812604
12	40812638
12	40812664
12	40812689
12	40812693
12	40812702
12	40812742
12	40812744
12	40812751
12	40812754
12	40812764
12	40812801
12	40812873
12	40812878
12	40812896
12	40812941
12	40812973
12	40813116
12	40813130
12	40813342
12	40813380
12	40813399
12	40813400
12	40813411
12	40813415
12	40813424
12	40813449
12	40813467
12	40813594
12	40813694
12	40813726
12	40813733
12	40813796
12	40813797
12	40813815
12	40813863
12	40813868
12	40813887
12	40813944
12	40813956
12	40813988
12	40813994
12	40814023
12	40814026
12	40814053
12	40814197
12	40814219
12	40814336
12	40814358
12	40814402
12	40814425
12	40814498
12	40814503
12	40814569
12	40814583
12	40814584
12	40814661
12	40814697
12	40814765
12	40814887
12	40814950
12	40814973
12	40815007
12	40815060
12	40815078
12	40815124
12	40815261
12	40815264
12	40815312
12	40815444
12	40815578
12	40815579
12	40815624
12	40815648
12	40815652
12	40815706
12	40815752
12	40815774
12	40815775
12	40815821
12	40815838
12	40815883
12	40815907
12	40815911
12	40815912
12	40815963
12	40816109
12	40816338
12	40816341
12	40816434
12	40816481
12	40816504
12	40816580
12	40816581
12	40816616
12	40817164
12	40817239
12	40817359
12	40817400
12	40817448
12	40817453
12	40817589
12	40817610
12	40817635
12	40817749
12	40817814
12	40817818
12	40817909
12	40817916
12	40817919
12	40817955
12	40817967
12	40817991
12	40817995
12	40818041
12	40818046
12	40818109
12	40818168
12	40818225
12	40818243
12	40818260
12	40818282
12	40818296
12	40818388
12	40818411
12	40818450
12	40818457
12	40818462
12	40818481
12	40818496
12	40818724
12	40818772
12	40818774
12	40818787
12	40818853
12	40818973
12	40819016
12	40819062
12	40819077
12	40819114
12	40819534
12	40819620
12	40819642
12	40819663
12	40819713
12	40819718
12	40819724
12	40819765
12	40819767
12	40819812
12	40819818
12	40820059
12	40820124
12	40820165
12	40820171
12	40820174
12	40820177
12	40820208
12	40820239
12	40820240
12	40820245
12	40820247
12	40820253
12	40820295
12	40820347
12	40820354
12	40820396
12	40820403
12	40820406
12	40821435
12	40821441
12	40821471
12	40821536
12	40821597
12	40821645
12	40821646
12	40821649
12	40821671
12	40821697
12	40821699
12	40821725
12	40821736
12	40821745
12	40821795
12	40821839
12	40821847
12	40821867
12	40821870
12	40821871
12	40821876
12	40821900
12	40822085
12	40822086
12	40822096
12	40822098
12	40822157
12	40822225
12	40822300
12	40822346
12	40822427
12	40822435
12	40822582
12	40822603
12	40822659
12	40822732
12	40822735
12	40822822
12	40822846
12	40822866
12	40822867
12	40822920
12	40822953
12	40822990
12	40822997
12	40823002
12	40823018
12	40823029
12	40823031
12	40823043
12	40823087
12	40823116
12	40823218
12	40823230
12	40823309
12	40823343
12	40823354
12	40823374
12	40823375
12	40823435
12	40823439
12	40823474
12	40823486
12	40823490
12	40823493
12	40823532
12	40823572
12	40823634
12	40823656
12	40823750
12	40823777
12	40824145
12	40824154
12	40824266
12	40824362
12	40824372
12	40824376
12	40824377
12	40824384
12	40824890
12	40824910
12	40824915
12	40824916
12	40824917
12	40824948
12	40825007
12	40825013
12	40825108
12	40825169
12	40825177
12	40825183
12	40825187
12	40825217
12	40825242
12	40825262
12	40825302
12	40825334
12	40825335
12	40825377
12	40825459
12	40825463
12	40825467
12	40825487
12	40825500
12	40825534
12	40825542
12	40825547
12	40825616
12	40825643
12	40825656
12	40825666
12	40825677
12	40825691
12	40825715
12	40825795
12	40825813
12	40825831
12	40825845
12	40825867
12	40825917
12	40826011
12	40826020
12	40826021
12	40826050
12	40826105
12	40826116
12	40826138
12	40826156
12	40826201
12	40826242
12	40826250
12	40826254
12	40826309
12	40826322
12	40826333
12	40826334
12	40826349
12	40826430
12	40826449
12	40826514
12	40826535
12	40826551
12	40826584
12	40826591
12	40826620
12	40826674
12	40826676
12	40826679
12	40826683
12	40826686
12	40826687
12	40826761
12	40826794
12	40826807
12	40826898
12	40826932
12	40826941
12	40827037
12	40827054
12	40827091
12	40827137
12	40827148
12	40827218
12	40827254
12	40827332
12	40827342
12	40827392
12	40827400
12	40827479
12	40827579
12	40827730
12	40827750
12	40827767
12	40827822
12	40827850
12	40827891
12	40827906
12	40827937
12	40827955
12	40828019
12	40828118
12	40828161
12	40828164
12	40828238
12	40828264
12	40828277
12	40828278
12	40828306
12	40828320
12	40828337
12	40828393
12	40828409
12	40828410
12	40828472
12	40828565
12	40828599
12	40828641
12	40828657
12	40828745
12	40828802
12	40828839
12	40828892
12	40829059
12	40829114
12	40829121
12	40829269
12	40829296
12	40829342
12	40829430
12	40829457
12	40829475
12	40829538
12	40829867
12	40829928
12	40829975
12	40829987
12	40830085
12	40830115
12	40830122
12	40830163
12	40830225
12	40830335
12	40830340
12	40830355
12	40830357
12	40830389
12	40830431
12	40830464
12	40830477
12	40830479
12	40830487
12	40830498
12	40830583
12	40830764
12	40830772
12	40830774
12	40830814
12	40830834
12	40830835
12	40830846
12	40830865
12	40830966
